uf,municipio,site_base,url_concursos,confianza_concursos,url_processos_seletivos,confianza_processos,urls_extras_concursos,urls_extras_processos,tier_concursos,tier_processos,method,razao,notes,checked_at
RS,Parobé,https://parobe.atende.net,,,https://parobe.atende.net/cidadao/pagina/editais,confirmado,https://parobe.atende.net/cidadao/pagina/concurso-publico-2013,,t4,,t0+t1+t2+t2dir+t2dir+t4,[t4] A URL de 2022 é a listagem mais atual e o destino do link genérico de concursos; nenhuma página de PSS foi encontrada.,"4 candidates (2 fetchable); cierre_grounded: grounded(11ch): A URL fornecida é consistentemente referenciada em resultados de busca do Google como a seção de 'Ed | [SIN_INDICE_OFICIAL_CHROME:concursos]: solo paginas por ano (concurso-publico-2022/2013), slug concursos-publicos cae a generico; sin indice combinado de concursos",2026-06-27T07:15:37.164146+00:00
RS,Passa Sete,https://www.passasete.rs.gov.br,https://passasete.rs.gov.br/portal/editais,confirmado,https://passasete.rs.gov.br/portal/editais,confirmado,,,t2,t2,t0+t1+t2,"[t2] Página geral de editais, provável fonte para concursos e PSS na ausência de páginas específicas.",4 candidates (1 fetchable) | rev_humana(Chrome): indice combinado/editais (processos ya confirmado misma URL); concursos confirmado,2026-06-27T07:15:37.164146+00:00
RS,Passo Do Sobrado,https://passodosobrado.rs.gov.br,https://passodosobrado.rs.gov.br/publicacoes_legais/?categ_publicacao=concurso-publico,confirmado,https://passodosobrado.rs.gov.br/publicacoes_legais_categorias/rh/processo-seletivo,confirmado,,,,t2,t0+t1+t2+t2dir+t4,[t2] URL é uma página índice específica para Processos Seletivos; nenhuma URL para concursos foi fornecida.,10 candidates (1 fetchable),2026-06-27T07:15:37.164146+00:00
RS,Passo Fundo,https://www.pmpf.rs.gov.br,https://www.pmpf.rs.gov.br/transparencia/concurso-publico/,confirmado,https://www.pmpf.rs.gov.br/transparencia/concurso-publico/,confirmado,,,t1,t1,t2site+t1+t3,"[t1] Página índice combinada mais ampla e estável para concursos e processos seletivos, incluindo acesso a todos os anos.",17 candidates (17 fetchable),2026-06-27T07:15:37.164146+00:00
RS,Paulo Bento,https://www.paulobento.rs.gov.br,https://www.paulobento.rs.gov.br/pg.php?area=PUBLICACOES&subarea=17&ano=0,confirmado,https://www.paulobento.rs.gov.br/pg.php?area=PUBLICACOES&subarea=18&ano=0,confirmado,,,t1,t1,t0+t1+t3,"[t1] URLs específicas para cada tipo e listam todos os anos, sendo as mais canônicas.",6 candidates (6 fetchable),2026-06-27T07:15:37.164146+00:00
RS,Paverama,https://paverama.rs.gov.br,https://paverama.rs.gov.br/concurso/id/200/?concurso.html,confirmado,https://paverama.rs.gov.br/concurso/id/202/?processo-seletivo.html,confirmado,,,t1,t1,t0+t1+t3,"[t1] URLs específicas e canônicas para listagem de concursos e processos seletivos, preferíveis à página genérica.",19 candidates (19 fetchable),2026-06-27T07:15:37.164146+00:00
RS,Pedras Altas,https://www.pedrasaltas.rs.gov.br,https://www.pedrasaltas.rs.gov.br/concursos,confirmado,https://www.pedrasaltas.rs.gov.br/processo_seletivo,confirmado,,,t1,t1,t0+t1+t3,"[t1] Páginas índice dedicadas e claras para concursos e processos seletivos, conforme as regras.",21 candidates (21 fetchable),2026-06-27T07:15:37.164146+00:00
RS,Pedro Osório,https://www.pedroosorio.rs.gov.br,https://www.pedroosorio.rs.gov.br/concurso/categoria/25/concurso/,confirmado,https://www.pedroosorio.rs.gov.br/concurso/categoria/24/processo-seletivo/,confirmado,,,t1,t1,t0+t1+t3,[t1] Categorias específicas para concursos e processos seletivos são preferíveis às páginas genéricas ou filtradas.,13 candidates (13 fetchable),2026-06-27T07:15:37.164146+00:00
RS,Pejuçara,https://www.pejucara.rs.gov.br,https://www.pejucara.rs.gov.br/concurso,confirmado,https://www.pejucara.rs.gov.br/concurso,confirmado,,,t1,t1,t0+t1+t3,"[t1] A URL /concurso é a única página de listagem geral, contendo processos seletivos e outros tipos de concursos.",19 candidates (7 fetchable),2026-06-27T07:15:37.164146+00:00
RS,Pelotas,https://www.pelotas.rs.gov.br,https://www.pelotas.rs.gov.br/oportunidades/concursos-estagios,confirmado,https://www.pelotas.rs.gov.br/oportunidades/selecao-publica-simplificada,confirmado,,,t1,t1,t0+t1+t3,"[t1] URLs são páginas índice no domínio oficial, separadas por tipo (concursos/estágios e seleção simplificada).",9 candidates (8 fetchable),2026-06-27T07:15:37.164146+00:00
RS,Picada Café,https://www.picadacafe.rs.gov.br,https://www.picadacafe.rs.gov.br/portal-da-transparencia/concursos-publicos,confirmado,https://www.picadacafe.rs.gov.br/portal-da-transparencia/processo-seletivo-para-vagas-de-estagio,confirmado,,,t1,t1,t0+t1+t3,"[t1] URL [0] é o índice de concursos. URL [1] é o índice mais específico para processos seletivos, mesmo que focado em estágio.",3 candidates (3 fetchable),2026-06-27T07:15:37.164146+00:00
RS,Pinhal,https://pinhal.atende.net,https://pinhal.atende.net/cidadao/pagina/concursos,confirmado,https://pinhal.atende.net/cidadao/pagina/concursos,confirmado,,https://pinhal.atende.net/cidadao/pagina/processo-seletivo-programa-alfabetiza-tche | https://pinhal.atende.net/cidadao/pagina/processo-seletivo-simplificado-n-0012026 | https://pinhal.atende.net/cidadao/pagina/processo-seletivo-publico-012025-acs-e-ace | https://pinhal.atende.net/cidadao/pagina/processo-seletivo-simplificado-proleei-n-022025 | https://pinhal.atende.net/cidadao/pagina/processo-seletivo-simplificado-n042023,t1,t1_combined,t0+t1+t3,[t1] Página genérica de concursos encontrada; nenhuma página de listagem de processos seletivos. | [combined] Page also contains processos content,"23 candidates (23 fetchable) | rev_humana(Chrome): /cidadao/pagina/concursos combinada lista Concurso Publico + multiplos PSS (001/2026, PROLEEI 02/2025...), confirmado",2026-06-27T07:15:37.164146+00:00
RS,Pinhal Da Serra,https://www.pinhaldaserra.rs.gov.br,https://www.pinhaldaserra.rs.gov.br/editais,confirmado,https://www.pinhaldaserra.rs.gov.br/editais,confirmado,,,t2,t2,t0+t1+t3+t2,"[t1] As URLs fornecidas são de editais individuais, não páginas de listagem (índice) de vários concursos ou PSS. | [t2] URL [0] é a página índice mais ampla e canônica para editais, servindo para concursos e PSS.",10 candidates (8 fetchable) | rev_humana(Chrome): indice combinado/editais (processos ya confirmado misma URL); concursos confirmado,2026-06-27T07:15:37.164146+00:00
RS,Pinhal Grande,https://www.pinhalgrande.rs.gov.br/home,https://www.pinhalgrande.rs.gov.br/editais-licitacoes/concursos,confirmado,https://www.pinhalgrande.rs.gov.br/editais-licitacoes/processos-seletivos,confirmado,,,t1,t1,t0+t1+t3,"[t1] URLs são páginas índice dedicadas para concursos e processos seletivos, não editais individuais ou notícias.",8 candidates (6 fetchable),2026-06-27T07:15:37.164146+00:00
RS,Pinheirinho Do Vale,https://pinheirinhodovale.rs.gov.br,https://pinheirinhodovale.rs.gov.br/concursos-publicos/,confirmado,https://pinheirinhodovale.rs.gov.br/processos-seletivos/,confirmado,,,t1,t1,t0+t1+t3,"[t1] URLs são páginas índice dedicadas, uma para concursos e outra para processos seletivos, conforme solicitado.",2 candidates (2 fetchable),2026-06-27T07:15:37.164146+00:00
RS,Pinheiro Machado,https://www.pinheiromachado.rs.gov.br,https://www.pinheiromachado.rs.gov.br/portal/editais/1/3/0/0/0/41/0/0/0/data-publicacao-decrescente/0,confirmado,https://www.pinheiromachado.rs.gov.br/portal/editais/1/3/0/0/0/42/0/0/0/data-publicacao-decrescente/0,confirmado,,,t1,t1,t0+t1+t3,"[t1] URLs dedicadas e específicas para concursos e processos seletivos, conforme as regras de categorização.",5 candidates (5 fetchable),2026-06-27T07:15:37.164146+00:00
RS,Pinto Bandeira,https://www.pintobandeira.rs.gov.br,,,https://www.pintobandeira.rs.gov.br/portal.php?pagina=portal_concursos,confirmado,https://www.objetivas.com.br/concurso/1875/pinto-bandeira-rs-2019-municipio-concurso-publico-001-geral/ | https://www.objetivas.com.br/concurso/1876/pinto-bandeira-rs-2019-municipio-concurso-publico-002-magisterio/ | https://concursos.objetivas.com.br/informacoes/2334/ | https://portal.editais.legalleconcursos.com.br/edital/ver/2529 | https://www.pintobandeira.rs.gov.br/portal.php?pagina=secao&id=1,,t1_combined,t1,t0+t1+t3,"[t1] URL [5] é um portal geral de Processos Seletivos, mais amplo que a opção filtrada por ano. Nenhuma URL serve para concursos. | [combined] Page also contains concursos content","8 candidates (8 fetchable) | [SIN_INDICE_OFICIAL_CHROME:concursos]: la pagina portal_concursos en realidad lista Processos Seletivos; concursos solo como enlaces sueltos en Acesso Rapido, sin indice dedicado de concursos",2026-06-27T07:15:37.164146+00:00
RS,Pirapó,https://www.pirapo.rs.gov.br/site,https://www.pirapo.rs.gov.br/site/concursos,confirmado,https://www.pirapo.rs.gov.br/site/concursos,confirmado,,,t1,t1,t0+t1+t3,[t1] É a página oficial de listagem geral de concursos e processos seletivos da prefeitura.,6 candidates (6 fetchable),2026-06-27T07:15:37.164146+00:00
RS,Piratini,https://www.prefeiturapiratini.rs.gov.br,https://www.prefeiturapiratini.rs.gov.br/portal/editais/3,confirmado,https://www.prefeiturapiratini.rs.gov.br/portal/editais/3,confirmado,,,t1,t1,t2site+t1+t3,"[t1] A URL é uma página índice combinada para concursos e processos seletivos, conforme o menu e título.",1 candidates (1 fetchable),2026-06-27T07:15:37.164146+00:00
RS,Planalto,https://planalto.rs.gov.br,https://planalto.rs.gov.br/editais,confirmado,https://planalto.rs.gov.br/editais,confirmado,https://planalto.rs.gov.br/editais/edital-n%e2%81%b0-18-retificacao-do-cronograma-do-concurso-publico/ | https://planalto.rs.gov.br/editais/edital-n%E2%81%B0-18-retificacao-do-cronograma-do-concurso-publico/#content | https://planalto.rs.gov.br/editais/edital-n%E2%81%B0-18-retificacao-do-cronograma-do-concurso-publico/,https://planalto.rs.gov.br/editais/edital-processo-seletivo-edital-n003-2026-resultado-final/ | https://planalto.rs.gov.br/editais/edital-processo-seletivo-edital-n003-2026-resultado-preliminar/ | https://planalto.rs.gov.br/editais/edital-processo-seletivo-edital-n-003-2026-homologacao-das-inscricoes-2/ | https://planalto.rs.gov.br/editais/edital-processo-seletivo-edital-n-003-2026-homologacao-das-inscricoes/ | https://planalto.rs.gov.br/editais/edital-de-processo-seletivo-simplificado-n-003-2026/,t2,t2,t0+t1+t3+t2,"[t1] Todas as URLs são de editais individuais ou suas etapas, não páginas de listagem/índice. | [t2] Página geral de 'Editais' é a única candidata que pode listar concursos e PSS.","22 candidates (20 fetchable) | rev_humana(Chrome): indice valido verificado, ascendido de probable->confirmado",2026-06-27T07:15:37.164146+00:00
RS,Poço Das Antas,https://www.pocodasantas.rs.gov.br,https://www.pocodasantas.rs.gov.br/portal-da-transparencia/concursos-publicos,confirmado,https://www.pocodasantas.rs.gov.br/portal-da-transparencia/concursos-publicos,confirmado,,,t1,t1_combined,t0+t1+t3,[t1] Página índice dedicada a concursos públicos; nenhuma URL para processos seletivos. | [combined] Page also contains processos content,"1 candidates (1 fetchable) | rev_humana(Chrome): /portal-da-transparencia/concursos-publicos combinado (Concurso Publico 2026 + PSS 01/2026), confirmado",2026-06-27T07:15:37.164146+00:00
RS,Pontão,https://www.pontao.rs.gov.br,http://transparencia.pontao.rs.gov.br/adm/editais,confirmado,http://transparencia.pontao.rs.gov.br/adm/editais,confirmado,,,t1,t1,t0+t1+t3,"[t1] URL [0] é a única página de índice que lista concursos e processos seletivos, as demais são documentos individuais ou irrelevantes.",110 candidates (110 fetchable),2026-06-27T07:15:37.164146+00:00
RS,Ponte Preta,https://www.pontepreta.rs.gov.br/site,https://pontepreta.rs.gov.br/site/anexos/search?tipo=5,confirmado,https://pontepreta.rs.gov.br/site/anexos/search?tipo=5,confirmado,https://pontepreta.rs.gov.br/site/anexos/search?tipo=5 | https://www.pontepreta.rs.gov.br/site/anexos/search?tipo=5 | https://www.pontepreta.rs.gov.br/site/concursos-publicos,https://pontepreta.rs.gov.br/site/anexospub/search?tipo=5&categoria=16&ano=2022 | https://pontepreta.rs.gov.br/site/anexospub/search?tipo=5&categoria=16&ano=2023 | https://pontepreta.rs.gov.br/site/publicacao/inscricoes-para-o-processo-seletivo-n%C2%B0-001-2025?code=456 | https://www.pontepreta.rs.gov.br/site/processo-seletivo,,t2,t0+t1+t3+t2+t2dir+t4,"[t1] O conteúdo do preview indica notícias e eventos gerais, não concursos públicos ou processos seletivos para emprego. | [t2] URL [0] é a listagem mais ampla e estável para processos seletivos. Não há página para concursos.",13 candidates (12 fetchable),2026-06-27T07:15:37.164146+00:00
RS,Portão,https://www.portao.rs.gov.br,https://www.portao.rs.gov.br/concursos/concurso,confirmado,https://www.portao.rs.gov.br/concursos/processo-seletivo,confirmado,,,t1,t1,t0+t1+t3,[t1] URLs específicas para cada tipo (concursos e processos seletivos) são preferíveis às páginas genéricas ou individuais.,16 candidates (16 fetchable),2026-06-27T07:15:37.164146+00:00
RS,Porto Alegre,https://www.portoalegre.rs.gov.br,https://prefeitura.poa.br/smap/selecao-e-provimento,confirmado,https://prefeitura.poa.br/smap/selecao-e-provimento,confirmado,,https://www.portoalegre.rs.gov.br/smap/processos-seletivos-homologados-vigentes` | https://www.portoalegre.rs.gov.br/smap/processos-seletivos-em-andamento`,t4,t4,t0+t1+t2+t2dir+t2dir+t4,[t2dir] A página 'em andamento' é mais relevante para editais ativos de PSS; não há URL para concursos. | [t4] Página índice oficial que lista concursos e processos seletivos simplificados em seções separadas.,"4 candidates (3 fetchable); cierre_grounded: grounded(4ch): A URL é a página principal de 'Seleção e Provimento' da Prefeitura de Porto Alegre, que serve como í; cierre_grounded: grounded(5ch): A URL é a página principal de 'Seleção e Provimento' da Prefeitura de Porto Alegre, que indexa e lis",2026-06-27T07:15:37.164146+00:00
RS,Porto Lucena,https://www.portolucena.rs.gov.br/site,,,http://portolucena.rs.gov.br/site/editais?pagina=1&tipo=1474&busca=,confirmado,http://portolucena.rs.gov.br/site/concursos | https://portolucena.rs.gov.br/site/concursos/3151-edital-para-eleicao-de-conselheiro-tutelar-para-porto--lucena | http://portolucena.rs.gov.br/site/concursos/7403-processo-seletivo-n-022026--odontologo | http://portolucena.rs.gov.br/site/concursos/7403-processo-s | http://portolucena.rs.gov.br/site/concursos/7320-processo-seletivo-simplificado-n-032026---farmaceutico,,,t1,t0+t1+t3+t2+t2dir+t4,[t1] URL [2] é um índice específico para Processos Seletivos Simplificados. Não há índice dedicado para Concursos Públicos.,18 candidates (17 fetchable),2026-06-27T07:15:37.164146+00:00
RS,Porto Mauá,https://www.portomaua.rs.gov.br/site,http://www.portomaua.rs.gov.br/site/concursos,confirmado,http://www.portomaua.rs.gov.br/site/concursos,confirmado,,,t1,t1,t0+t1+t3,[t1] A URL [0] é a única página de listagem geral para concursos e processos seletivos; as outras são editais individuais.,"15 candidates (15 fetchable) | FP_ai[concursos]: ai_tipo_equivocado(static): A página lista apenas processos seletivos, não concursos públicos. | rev_humana: indice combinado Concursos e Selecoes (7 PSS)",2026-06-27T07:15:37.164146+00:00
RS,Porto Vera Cruz,https://www.portoveracruz.rs.gov.br/site,http://www.portoveracruz.rs.gov.br/site/concursos,confirmado,http://www.portoveracruz.rs.gov.br/site/concursos,confirmado,,,t1,t1,t0+t1+t3,[t1] É a única página de listagem geral para concursos e processos seletivos; as outras são páginas de editais individuais.,13 candidates (13 fetchable),2026-06-27T07:15:37.164146+00:00
RS,Porto Xavier,https://www.portoxavier.rs.gov.br/site,http://www.portoxavier.rs.gov.br/site/concursos,confirmado,http://www.portoxavier.rs.gov.br/site/concursos,confirmado,,,t1,t1,t0+t1+t3,[t1] É a única página índice que lista concursos e processos seletivos de forma combinada.,13 candidates (13 fetchable),2026-06-27T07:15:37.164146+00:00
RS,Pouso Novo,https://www.pousonovo.rs.gov.br,https://www.pousonovo.rs.gov.br/concursos-publicos,confirmado,https://www.pousonovo.rs.gov.br/concursos-publicos,confirmado,,,t1,t1_combined,t0+t1+t3,"[t1] Página dedicada a concursos públicos, sem indicação de processos seletivos. | [combined] Page also contains processos content","1 candidates (1 fetchable) | rev_humana(Chrome): /concursos-publicos combinado lista multiplos PSS (019-2026 Educador, 09.2026 Motorista), confirmado",2026-06-27T07:15:37.164146+00:00
RS,Presidente Lucena,https://www.presidentelucena.rs.gov.br,https://www.presidentelucena.rs.gov.br/arquivos/concursos-publicos,confirmado,https://www.presidentelucena.rs.gov.br/arquivos/concursos-publicos,confirmado,,,t1,t1_combined,t0+t1+t3,[t1] URL é uma página índice dedicada a concursos públicos; não há URL para PSS. | [combined] Page also contains processos content,"1 candidates (1 fetchable) | rev_humana(Chrome): /arquivos/concursos-publicos combinado lista multiplos PSS (010/2026,008/2026 ACS) + Concurso 01/2026, confirmado",2026-06-27T07:15:37.164146+00:00
RS,Progresso,https://progresso.rs.gov.br,https://sistemas.progresso.rs.gov.br/multi24/sistemas/transparencia/index?entidade=1&secao=dinamico&id=6146,confirmado,https://sistemas.progresso.rs.gov.br/multi24/sistemas/transparencia/index?entidade=1&secao=dinamico&id=6146,confirmado,,,t1,t1,t0+t1+t3,"[t1] É a única página que menciona 'Concursos' no menu e é um portal de transparência, ideal para listagens.",5 candidates (5 fetchable),2026-06-27T07:15:37.164146+00:00
