uf,municipio,ibge,site_base,url_concursos,url_processos_seletivos,url_editais,url_convocacoes,url_diario_publicacoes,status_concursos,status_processos_seletivos,status_convocacoes,status_diario_publicacoes,confidence,method,gemini_used,notes,checked_at
RS,Vale Verde,4322525,https://www.valeverde.rs.gov.br/,https://www.valeverde.rs.gov.br/portal-da-transparencia/editais-recursos-humanos,https://www.valeverde.rs.gov.br/portal-da-transparencia/editais-recursos-humanos,https://www.valeverde.rs.gov.br/portal-da-transparencia/editais-recursos-humanos,https://www.valeverde.rs.gov.br/portal-da-transparencia/editais-recursos-humanos,,revisar,revisar,revisar,nao_encontrada,0.7,heuristic+gemini,1,"A URL de editais de recursos humanos parece ser um repositório geral. É necessário revisar para confirmar se ela contém seções específicas para concursos, processos seletivos e convocações, ou se é uma lista misturada. Não foi encontrada uma URL específica para diário oficial/publicações oficiais.",2026-06-24T15:41:36.915248+00:00
RS,Vanini,4322558,,,,,,,nao_encontrada,nao_encontrada,nao_encontrada,nao_encontrada,0,site_not_found,0,,2026-06-24T15:41:37.690821+00:00
RS,Venâncio Aires,4322608,https://www.venancioaires.rs.gov.br/,,,,,https://www.venancioaires.rs.gov.br/?pag=442,nao_encontrada,nao_encontrada,nao_encontrada,revisar,0.5,heuristic+gemini,1,"A URL para diário/publicações oficiais parece ser uma seção genérica de 'Publicação Legislação' dentro de 'Recursos Humanos', o que pode não ser um diário oficial dedicado. As outras URLs não foram encontradas nos candidatos fornecidos.",2026-06-24T15:41:37.813681+00:00
RS,Vera Cruz,4322707,https://www.veracruz.rs.gov.br/,,,https://www.veracruz.rs.gov.br/portal/editais,,https://www.veracruz.rs.gov.br/portal/diario-oficial,nao_encontrada,nao_encontrada,nao_encontrada,boa,0.8,heuristic+gemini,1,"A página de 'Editais' pode conter concursos e processos seletivos, mas não há seções dedicadas especificamente a eles. Não foram encontradas URLs para convocações.",2026-06-24T15:41:39.350452+00:00
RS,Veranópolis,4322806,https://veranopolis.rs.gov.br/,https://veranopolis.rs.gov.br/contratacao?ContratacaoSearch%5Bid_contratacao_categoria%5D=3&ContratacaoSearch%5Bano%5D=&ContratacaoSearch%5Bq%5D=,https://veranopolis.rs.gov.br/contratacao?ContratacaoSearch%5Bid_contratacao_categoria%5D=7&ContratacaoSearch%5Bano%5D=&ContratacaoSearch%5Bq%5D=,https://veranopolis.rs.gov.br/contratacao?ContratacaoSearch%5Bid_contratacao_categoria%5D=4&ContratacaoSearch%5Bano%5D=&ContratacaoSearch%5Bq%5D=,https://veranopolis.rs.gov.br/contratacao?ContratacaoSearch%5Bid_contratacao_categoria%5D=5&ContratacaoSearch%5Bano%5D=&ContratacaoSearch%5Bq%5D=,https://veranopolis.rs.gov.br/contratacao?ContratacaoSearch%5Bid_contratacao_categoria%5D=6&ContratacaoSearch%5Bano%5D=&ContratacaoSearch%5Bq%5D=,boa,boa,boa,boa,0.9,heuristic+gemini,1,"As URLs de concursos, processos seletivos, editais, convocações e diário/publicações oficiais foram inferidas a partir dos parâmetros de categoria na URL de 'contratação'. A categoria 3 parece ser para concursos, 7 para processos seletivos, 4 para editais, 5 para convocações e 6 para diário/publicações. Embora não haja uma página explicitamente nomeada para cada um, a estrutura de URL com 'id_cont",2026-06-24T15:41:42.859402+00:00
RS,Vespasiano Corrêa,4322855,https://vespasianocorrea.rs.gov.br/,https://vespasianocorrea.rs.gov.br/concurso,https://vespasianocorrea.rs.gov.br/concurso/id/202?processo-seletivo-simplificado.html,https://vespasianocorrea.rs.gov.br/concurso,,https://vespasianocorrea.rs.gov.br/diario-oficial,boa,boa,nao_encontrada,boa,0.9,heuristic+gemini,1,url_editais e url_concursos apontam para a mesma página de editais de concursos. url_processos_seletivos é específica para PSS. Não foi encontrada uma seção dedicada a convocações/nomeações.,2026-06-24T15:41:45.977058+00:00
RS,Viadutos,4322905,https://viadutos.rs.gov.br/,https://viadutos.rs.gov.br/concursos-publicos,,,,https://viadutos.rs.gov.br/publicacoes-oficiais,boa,nao_encontrada,nao_encontrada,boa,1,heuristic+gemini,1,"Concursos e publicações oficiais encontrados. Processos seletivos, editais e convocações não encontrados.",2026-06-24T15:41:48.645640+00:00
RS,Viamão,4323002,https://www.viamao.rs.gov.br/,https://www.viamao.rs.gov.br/concursos-publicos,https://www.viamao.rs.gov.br/processos-seletivos,https://www.viamao.rs.gov.br/portal/noticias/0/3/9620/resultado-da-classificacao-dos-inscritos---edital-0072026,https://www.viamao.rs.gov.br/portal/noticias/0/3/9630/convocacao-contrato-temporario,https://www.viamao.rs.gov.br/portal/diario-oficial,boa,boa,revisar,boa,0.8,heuristic+gemini,1,"As URLs de convocação encontradas são para notícias individuais, não para uma seção geral.",2026-06-24T15:41:51.045704+00:00
RS,Vicente Dutra,4323101,https://www.vicentedutra.rs.gov.br/,https://www.vicentedutra.rs.gov.br/concursos-publicos,https://www.vicentedutra.rs.gov.br/processos-seletivos,https://www.vicentedutra.rs.gov.br/editais,https://www.vicentedutra.rs.gov.br/convocacoes,https://www.vicentedutra.rs.gov.br/diario-oficial,boa,boa,boa,boa,0.9,heuristic+gemini,1,"As URLs para concursos, processos seletivos, editais e diário oficial parecem ser seções dedicadas. A URL para convocações também parece ser uma seção específica.",2026-06-24T15:41:53.380737+00:00
RS,Victor Graeff,4323200,https://victorgraeff.rs.gov.br/,https://victorgraeff.rs.gov.br/2025/08/26/concurso-publico,https://victorgraeff.rs.gov.br/processoseletivo,https://victorgraeff.rs.gov.br/publicacoes/editais,https://victorgraeff.rs.gov.br/processoseletivo/concurso-01-2024-publicacao-dos-inscritos,https://victorgraeff.rs.gov.br/publicacoes,revisar,boa,revisar,boa,0.8,heuristic+gemini,1,"A URL de concursos aponta para uma notícia individual, não para uma seção de concursos. A URL de convocações aponta para uma publicação de inscritos, não para uma seção geral de convocações/nomeações.",2026-06-24T15:41:55.000587+00:00
RS,Vila Flores,4323309,https://www.vilaflores.rs.gov.br/,,,,,,nao_encontrada,nao_encontrada,nao_encontrada,nao_encontrada,0.1,heuristic+gemini,1,"Nenhuma URL específica para as categorias solicitadas foi encontrada nos candidatos fornecidos, que consistem apenas na página inicial.",2026-06-24T15:41:57.058396+00:00
RS,Vila Lângaro,4323358,https://www.vilalangaro.rs.gov.br/,https://www.vilalangaro.rs.gov.br/pg.php?area=CONCURSOS,https://www.vilalangaro.rs.gov.br/pg.php?area=PUBLICACOES&subarea=46&ano=2026,https://www.vilalangaro.rs.gov.br/pg.php?area=PUBLICACOES&subarea=1&ano=2026,https://www.vilalangaro.rs.gov.br/pg.php?area=PUBLICACOES&subarea=47&ano=2026,https://www.vilalangaro.rs.gov.br/pg.php?area=PUBLICACOES&subarea=3&ano=2026,boa,revisar,revisar,revisar,0.7,heuristic+gemini,1,"A URL de concursos é direta. As demais URLs de publicações são genéricas e dependem do 'subarea' e 'ano' para filtrar o conteúdo, o que as torna incertas para uso estável sem mais contexto. A URL de processos seletivos e convocações foram inferidas a partir de subáreas de publicações, mas não há garantia de que sejam as seções corretas e estáveis para esses tipos de documentos.",2026-06-24T15:41:59.795665+00:00
RS,Vila Maria,4323408,https://vilamaria.rs.gov.br/,https://vilamaria.rs.gov.br/pg.php?area=CONCURSOS,,,,https://vilamaria.rs.gov.br/pg.php?area=PUBLICACOES&subarea=17&ano=2026,boa,nao_encontrada,nao_encontrada,revisar,0.8,heuristic+gemini,1,"A URL de diário/publicações é genérica e inclui um ano específico (2026), o que pode não ser estável para futuras publicações.",2026-06-24T15:42:02.004299+00:00
RS,Vila Nova do Sul,4323457,,,,,,,nao_encontrada,nao_encontrada,nao_encontrada,nao_encontrada,0,site_not_found,0,,2026-06-24T15:42:04.042537+00:00
RS,Vista Alegre,4323507,,,,,,,nao_encontrada,nao_encontrada,nao_encontrada,nao_encontrada,0,site_not_found,0,,2026-06-24T15:42:04.176315+00:00
RS,Vista Alegre do Prata,4323606,,,,,,,nao_encontrada,nao_encontrada,nao_encontrada,nao_encontrada,0,site_not_found,0,,2026-06-24T15:42:04.299263+00:00
RS,Vista Gaúcha,4323705,,,,,,,nao_encontrada,nao_encontrada,nao_encontrada,nao_encontrada,0,site_not_found,0,,2026-06-24T15:42:04.473344+00:00
RS,Vitória das Missões,4323754,,,,,,,nao_encontrada,nao_encontrada,nao_encontrada,nao_encontrada,0,site_not_found,0,,2026-06-24T15:42:04.841583+00:00
RS,Westfália,4323770,https://westfalia.rs.gov.br/,https://westfalia.rs.gov.br/categoria-de-concursos-westfalia/concursos,https://westfalia.rs.gov.br/processo-seletivo-simplificado,https://westfalia.rs.gov.br/editais,,,boa,boa,nao_encontrada,nao_encontrada,0.8,heuristic+gemini,1,A URL para editais gerais foi encontrada. Não foram encontradas URLs específicas para convocações/nomeações ou diário/publicações oficiais.,2026-06-24T15:42:04.937189+00:00
RS,Xangri-lá,4323804,https://xangrila.rs.gov.br/,https://xangrila.rs.gov.br/concursos,,,,https://xangrila.rs.gov.br/publicacoes-oficiais,boa,nao_encontrada,nao_encontrada,boa,0.8,heuristic+gemini,1,URLs para concursos e publicações oficiais encontradas. Outras seções não identificadas diretamente.,2026-06-24T15:42:05.386572+00:00
